ID,class, sampleid, microid, x, y, z, numcal, vol, compK, elongK, compM, minD, maxD, rmean, rstd, b1mean, b1std, b2mean, b2std, b3mean, b3std, r1, r2, r3, r4, surf, surfovervol,Angular Second Moment,Contrast,Correlation,Sum of Squares: Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Information Measure of Correlation 1,Information Measure of Correlation 2,Maximal Correlation Coefficient,Variance,Skewness,Kurtosis,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,SRLGE,SRHGE,LRLGE,LRHGE,GLV,RLV,SZE,LZE,GLN2,ZSN,ZP,LGZE,HGZE,SZLGE,SZHGE,LZLGE,LZHGE,GLV2,ZSV,Coarseness,Contrast2,Busyness,Complexity,Strength
1_ 08b08343__ mc-31-46,1, 08b08343_, mc-31-46,143,922,1364,141,453,0.001365,3.536536,0.000199,37.207287,131.584901,67.829465,5.976518,39.977062,11.772999,19.39495,9.049252,16.05202,6.235344,1.69671,2.06121,1.208256,4.225603,1145,0.542397,0.008080643,18.19876115,0.607190655,22.92588428,0.26724547,154.3741809,73.50477598,4.885808299,7.39567014,0.00127381,3.175964995,-0.171410219,0.862085031,1.905116323,115.1644854,1.075161388,0.520335735,0.900698003,1.516181957,0.03970669,0.771622956,0.867637095,0.006547163,623.3391331,0.005561484,579.3164294,0.012753499,842.7627532,0.003589153,1.21279E-05,0.549005454,2944.327491,0.020135647,0.28510433,0.145398676,0.004678405,1134.597283,0.002300425,660.8766397,13.3090741,775506.6349,7.216E-06,4.42263E-07,0.000309831,0.039576049,1.428677655,5387.864071,3.160101834
1_ 08b08343__ mc-31-47,1, 08b08343_, mc-31-47,149,979,1372,141,382,0.000896,1.67819,0.00045,56.424373,94.690793,69.007734,7.604141,41.840004,10.757907,23.429304,10.016161,17.009158,7.272069,1.649324,1.785798,1.377452,4.057093,2316,0.54277,0.004393478,30.95127627,0.663558763,45.45590445,0.220290533,158.6582279,150.8723415,5.358678118,8.3109473,0.000892103,3.54505845,-0.151976072,0.859616239,2.109536266,114.306319,1.235312851,0.994878643,0.920003472,1.406521498,0.023002013,0.811298021,0.891801843,0.007991422,914.0928111,0.006462622,858.8200731,0.021035851,1181.389895,0.003727251,7.23349E-06,0.544755551,715.7969058,0.017733814,0.280937492,0.209911068,0.005707356,1295.108728,0.002819634,736.4244976,3.937943574,192751.0314,1.32525E-05,9.80705E-08,0.0002883,0.053481604,1.349851304,6700.197901,2.183440484
1_ 08b08343__ mc-31-48,1, 08b08343_, mc-31-48,70,989,1370,141,349,0.003217,3.295152,0.000615,25.123706,82.786419,71.440789,8.295858,37.939481,11.11816,19.221572,9.134402,13.250262,6.654122,1.88302,1.973797,1.450656,5.391651,330,0.434211,0.004985336,34.91043721,0.582612597,41.53103873,0.188411081,160.8233559,131.2137177,5.292973802,7.904650984,0.000871787,3.582035679,-0.244045971,0.942362603,1.800068326,148.919779,0.706659456,-0.501096515,0.968941155,1.136328367,0.021772307,0.921239548,0.958286861,0.000282818,4352.524209,0.000275103,4206.778369,0.000316816,4985.87112,0.065487643,1.50126E-05,0.708701578,5.444810544,0.020412594,0.465233994,0.576448243,0.000327024,4044.61944,0.000248354,2737.036805,0.001369113,25454.09061,0.008505862,4.40707E-06,0.021378021,0.168708711,0.010579167,4006.083417,40.47598824
1_ 08b08343__ mc-31-49,1, 08b08343_, mc-31-49,143,932,1373,141,58,0.000205,1.698517,0.000096,49.792811,84.573923,68.186661,6.102012,40.114186,11.570323,19.443113,8.843722,15.927868,6.337724,1.699814,2.063157,1.220698,4.280966,1182,0.495805,0.007943474,18.78457939,0.586378979,22.57134175,0.269178316,153.8671756,71.50078759,4.857084874,7.425109618,0.001221215,3.210975847,-0.153783311,0.838474051,1.909940814,89.3633314,1.240366043,1.279955102,0.900028357,1.520198642,0.037146036,0.770298016,0.866759293,0.006942706,622.2717406,0.00594108,578.8499112,0.013637776,837.3473005,0.003056797,1.13142E-05,0.550521232,7822.495785,0.018674447,0.286168805,0.140663736,0.005880995,1173.562112,0.003014053,678.7063408,44.52494355,1584323.467,3.65833E-06,6.0426E-07,0.000314584,0.04323841,1.476650376,5866.111438,3.349560662
1_ 08b08343__ mc-31-50,1, 08b08343_, mc-31-50,156,985,1373,141,87,0.000209,1.594285,0.000111,57.866872,92.2563,68.974651,7.427084,41.555977,10.902629,23.079824,10.207092,16.452893,7.405041,1.659801,1.800533,1.402782,4.192251,2179,0.563632,0.004498616,31.03871848,0.624731927,40.98304682,0.216706607,158.1184404,132.8934688,5.29392971,8.237157359,0.000886024,3.546678795,-0.147492581,0.851614054,2.064756944,104.5068883,1.232572985,1.078617955,0.917569649,1.42286649,0.023124806,0.806219361,0.888416495,0.010398245,863.6753158,0.008360388,811.2675617,0.02810251,1117.351097,0.003434961,7.23763E-06,0.545348513,1074.525546,0.017625591,0.281358162,0.202592454,0.006596001,1268.656415,0.003217567,725.6063771,7.309681461,228906.1244,9.02564E-06,9.25674E-08,0.000281948,0.052755303,1.438270729,6752.510314,2.222578012
1_ 08b08343__ mc-31-51,1, 08b08343_, mc-31-51,174,1010,1390,141,237,0.000719,2.141271,0.000219,47.954275,102.683111,73.561763,12.525084,41.268929,11.402182,21.566249,11.140265,14.298516,8.10222,1.782497,1.913589,1.508286,5.144713,3022,0.429566,0.002011427,51.76393795,0.827393368,148.9575764,0.175510438,171.0061817,544.0663678,6.1785541,9.530647725,0.000560355,3.885284025,-0.193143344,0.928796449,2.971861917,102.3655226,1.257123673,0.900517253,0.92488314,1.383973714,0.01803448,0.821759133,0.897483475,0.011742194,1200.232471,0.009248476,1137.327869,0.032830415,1499.705592,0.004192556,6.30958E-06,0.564018443,735.5519411,0.015076617,0.299797844,0.242202626,0.005606589,1748.172385,0.002891857,1052.470702,7.638365364,136584.3359,1.26338E-05,8.36543E-08,0.000452966,0.053373716,0.605087647,11759.83017,6.041258402
1_ 08b08343__ mc-31-52,1, 08b08343_, mc-31-52,154,992,1400,141,191,0.000361,1.625949,0.000202,60.3947,98.198695,73.207401,12.333472,41.231102,11.148194,23.621447,10.614131,17.427528,8.510296,1.775538,1.745494,1.35541,4.200676,3969,0.43973,0.001886338,56.23847247,0.815659913,151.011551,0.170608844,171.365112,547.8077314,6.205908062,9.643930764,0.000536862,3.943486151,-0.179077245,0.91746723,3.078314791,100.6619355,1.266789209,0.965628074,0.92175913,1.400779831,0.020031359,0.815090274,0.893568979,0.011332841,1024.812342,0.009064042,967.043171,0.030541145,1302.774334,0.002826204,4.89411E-06,0.556994219,818.9678404,0.016425928,0.29263713,0.220636145,0.006037185,1517.279682,0.00304472,902.8571379,7.321453057,175119.2738,8.36522E-06,4.59068E-08,0.000215606,0.04137184,1.233646911,11916.7698,3.261977798
1_ 08b08343__ mc-31-53,1, 08b08343_, mc-31-53,145,952,1402,141,165,0.000291,2.084399,0.000103,56.077074,116.886979,69.81621,9.319751,42.061418,10.560974,24.267036,9.758027,18.181914,7.854268,1.659863,1.733274,1.33468,3.839871,3021,0.555229,0.003043444,43.23633924,0.754833829,87.64236583,0.197606006,164.6662177,307.3331241,5.825185523,8.913560296,0.000679166,3.766866737,-0.191205382,0.919424732,2.524821376,110.4504734,1.244257609,0.913152501,0.914856801,1.432917604,0.023160138,0.800486627,0.885525478,0.005349113,900.4532406,0.004690496,843.4727746,0.009157184,1178.786437,0.004034244,7.99142E-06,0.547959836,1909.158248,0.017713118,0.283637491,0.187296499,0.004153668,1360.172114,0.00217939,783.7963249,11.94363204,434754.102,7.33564E-06,9.57523E-08,0.000218004,0.040723844,1.451958354,8795.872756,2.488482718
1_ 08b08343__ mc-31-54,1, 08b08343_, mc-31-54,179,957,1407,141,577,0.000895,1.544969,0.000508,67.521254,104.318211,72.488259,12.057748,41.58728,10.928815,23.331118,10.158842,17.508916,8.999323,1.743039,1.782481,1.332528,4.140077,3311,0.501591,0.001972016,51.6647991,0.817310397,140.3784609,0.178005051,171.838356,509.8490445,6.204972697,9.517711529,0.000593409,3.884895776,-0.197548692,0.93270853,2.942282726,136.154259,1.034676233,0.170258032,0.918007832,1.414953959,0.021803061,0.807061727,0.889561431,0.006719432,954.4240165,0.005826006,896.7827988,0.012527458,1234.18656,0.002817225,5.28861E-06,0.549203944,1192.934995,0.017098214,0.284795278,0.199383974,0.0048902,1445.801101,0.002528728,845.2930209,8.068619758,284032.504,8.92916E-06,7.77062E-08,0.000228507,0.04079111,1.275428273,10172.32111,3.020481186
1_ 08b08343__ mc-31-55,1, 08b08343_, mc-31-55,170,1022,1410,141,262,0.000681,1.870602,0.000289,51.720993,96.749386,75.392506,13.459706,39.858183,11.8143,20.149678,10.717126,14.558341,8.248269,1.891519,1.978105,1.384064,5.178647,2460,0.3906,0.001705563,60.08476575,0.817523565,163.142344,0.165339846,173.7877658,592.4846101,6.296415338,9.743097687,0.00052142,3.980310966,-0.190626155,0.929385187,3.07678563,111.6067716,1.085876685,0.381053128,0.932010227,1.347300873,0.016645107,0.837210431,0.906381702,0.012457339,1378.398449,0.009604678,1313.951444,0.038479475,1681.954711,0.004384972,5.90584E-06,0.582029221,210.4027778,0.014043202,0.318291841,0.282686347,0.005692209,1950.059942,0.002898942,1218.636292,2.662560593,56997.98794,2.90698E-05,9.17499E-08,0.000733413,0.065553791,0.386972643,11631.40522,8.714570603
1_ 08b08343__ mc-31-56,1, 08b08343_, mc-31-56,164,1006,1414,141,274,0.000447,1.602152,0.000233,65.879042,105.548245,74.348939,13.15448,40.527592,11.407192,22.339462,11.002952,15.36438,8.56321,1.834526,1.81417,1.453977,4.839046,2887,0.408345,0.00174465,59.52780571,0.817154745,161.311746,0.166563121,173.2699045,585.7191782,6.279042491,9.725339705,0.000522508,3.977083825,-0.188164015,0.927141002,3.071527593,110.2039916,1.122927788,0.477399981,0.906987346,1.490781109,0.027375263,0.784490245,0.874203539,0.014299402,755.0605775,0.011444012,708.9624295,0.037405739,980.8309079,0.002187804,7.00799E-06,0.550620711,7473.428219,0.016877592,0.285965844,0.168752859,0.008312977,1346.614815,0.004236612,799.8343151,55.41456775,1221738.344,1.78635E-06,8.28499E-08,0.00014575,0.03261895,2.074426376,12010.71884,3.284520089
1_ 08b08343__ mc-31-57,1, 08b08343_, mc-31-57,171,995,1423,141,2489,0.002938,1.659311,0.001389,73.206054,121.471619,73.910909,12.715189,40.354529,11.484961,22.118316,10.763463,15.749481,8.592575,1.831539,1.824485,1.404384,4.692911,3507,0.425091,0.001781718,57.58465483,0.813571216,153.0538545,0.169472822,172.360668,554.6307631,6.25144036,9.705062144,0.000528645,3.959408064,-0.180921972,0.919869807,3.151996061,103.7927905,1.168208545,0.682190485,0.919217603,1.417106737,0.021278676,0.809767768,0.890064085,0.011239039,967.4776601,0.008989107,911.5503459,0.029849261,1238.141751,0.002715385,5.17193E-06,0.555796879,1203.027752,0.01673949,0.291205317,0.209403629,0.006071828,1474.500583,0.003042086,877.8538637,8.277764852,274380.7379,7.00292E-06,5.45221E-08,0.000209823,0.038027103,1.2778833,11721.07429,3.393527185
1_ 08b08343__ mc-31-58,1, 08b08343_, mc-31-58,143,946,1422,141,62,0.000263,1.794537,0.000093,48.718889,87.427827,66.536848,5.198546,41.337064,10.695589,23.944711,9.729997,19.27231,8.662343,1.609617,1.726355,1.242441,3.452458,1106,0.594944,0.0130116,21.67301455,0.54750955,24.29956494,0.288239452,152.1512971,75.5252452,4.54965424,6.698629593,0.001229147,3.243355126,-0.234070613,0.909560669,1.625348282,87.96307929,1.895805321,3.637857674,0.921641033,1.394975863,0.02206337,0.814747347,0.894093798,0.006161126,952.1506203,0.005347654,892.0556185,0.010489397,1245.284469,0.006300791,9.88198E-06,0.546283146,337.7524945,0.018733691,0.281969382,0.214451291,0.004411739,1279.248245,0.002231187,727.3528897,1.61702976,157064.9357,4.00808E-05,3.14493E-07,0.000832196,0.054556109,0.483565906,5043.884752,4.318902264
1_ 08b08343__ mc-31-59,1, 08b08343_, mc-31-59,132,1045,1423,141,70,0.002065,5.249821,0.000126,15.658149,82.202485,66.484932,4.18434,37.533009,12.410491,16.501748,10.052554,12.992797,6.632822,1.771372,2.274487,1.270069,5.117061,213,0.583562,0.042720553,6.633261136,0.059647892,3.50262107,0.382001495,146.6703048,7.377223142,3.177996993,4.825019198,0.002518565,2.426489687,-0.204570014,0.810543618,1.493696325,149.64,0.82623637,-0.14419252,0.95217203,1.217001282,0.0619835,0.881703511,0.93602559,0.000222237,4615.873131,0.000212224,4382.531112,0.000267689,5672.768902,0.245130794,5.26801E-05,0.666202785,10.38834951,0.056461495,0.412197191,0.459821429,0.000236747,4345.970874,0.000162079,2811.821399,0.002208072,50000.36893,0.033302599,3.58121E-05,0.044841839,0.170408713,0.013674759,0,12.09575245
1_ 08b08343__ mc-31-60,1, 08b08343_, mc-31-60,183,982,1431,141,25,0.000069,2.136465,0.00003,43.919177,93.8318,74.826463,13.334807,40.473408,11.405968,21.054393,10.289656,14.844917,7.933131,1.848781,1.922326,1.41829,5.040545,2745,0.395647,0.001616132,60.84144125,0.809977418,158.9224093,0.163289429,174.0936473,574.8481958,6.311077099,9.790366699,0.000510588,3.996847208,-0.185114927,0.925367542,3.156433828,110.188723,1.044461723,0.322542542,0.925371288,1.378737166,0.019581349,0.822768294,0.898390602,0.00817888,1153.990215,0.006759213,1093.019193,0.019185343,1445.142161,0.002988313,4.80879E-06,0.568078717,413.2166162,0.015586581,0.303526478,0.239743027,0.004991087,1706.205778,0.002517637,1038.689949,2.662045678,132728.2663,1.73658E-05,7.98027E-08,0.000406937,0.047141107,0.647888457,11529.81739,5.770858958
1_ 08b08343__ mc-32-49,1, 08b08343_, mc-32-49,171,1004,1476,141,711,0.000923,2.386723,0.00025,59.326435,141.595743,76.76344,13.75382,38.61584,12.617604,18.725752,10.101851,13.905249,6.535933,1.987874,2.062178,1.346668,5.520465,5614,0.420934,0.001302522,65.54969809,0.780629816,148.5470714,0.153208575,175.1623767,528.6385877,6.31405764,10.01957972,0.000451391,4.057514171,-0.149099035,0.88746406,3.632515075,67.82732409,1.270776841,1.803068846,0.900561369,1.56735587,0.028597622,0.771885664,0.862798221,0.012575385,934.7597928,0.009461882,884.8031336,0.059931176,1182.888567,0.00147405,4.80847E-06,0.590197116,15355.16543,0.013623936,0.326308465,0.177213618,0.006716568,1939.998178,0.003295518,1257.567125,103.6771909,2523140.463,1.92567E-06,1.18552E-07,0.000153358,0.033077327,1.687090495,14001.28023,5.046401801
1_ 08b08343__ mc-32-50,1, 08b08343_, mc-32-50,169,965,1482,141,309,0.001343,2.678099,0.000284,38.402119,102.844686,74.740848,12.742385,39.341826,11.908776,19.471582,9.306242,14.572456,6.237208,1.899781,2.020474,1.336191,5.128912,2695,0.411074,0.002040305,62.05230606,0.806975349,159.3266931,0.179362052,170.2674506,575.2544665,6.135308814,9.496521416,0.000506326,3.979993742,-0.189858979,0.927044301,2.997793492,67.66372362,1.90349703,4.335575208,0.904809754,1.508173711,0.025592227,0.780176987,0.870837315,0.007422093,988.8938458,0.006139639,932.2143369,0.015697911,1271.507701,0.003121336,7.74844E-06,0.577123082,5022.365281,0.014403339,0.312759781,0.175915198,0.004391322,1894.006291,0.001877797,1199.514541,26.34860142,1129064.475,5.97409E-06,2.48477E-07,0.000349019,0.03071973,0.667511342,13862.33981,10.00747944
1_ 08b08343__ mc-32-51,1, 08b08343_, mc-32-51,160,995,1495,141,1572,0.001343,1.43959,0.0008,87.015589,125.266777,79.887971,16.558644,39.027955,12.560291,19.378668,9.996062,14.959271,6.669665,2.046942,2.013965,1.295429,5.340365,11989,0.341674,0.001034276,70.01826909,0.850361798,232.8097987,0.15472314,181.3241349,861.2209258,6.617653385,10.46321739,0.000394827,4.106052043,-0.161772337,0.90937009,4.273619791,68.89344213,1.282421671,1.465190013,0.91962033,1.441336935,0.018536581,0.810975973,0.888021017,0.011831726,1448.983955,0.008891458,1381.15812,0.051553972,1776.66514,0.001956048,3.23731E-06,0.601958234,1574.004858,0.012356607,0.338800305,0.239603684,0.005232718,2454.807098,0.002602261,1608.53266,8.79591429,413817.0604,7.43747E-06,2.83771E-08,0.000151117,0.042858513,1.296140189,18520.66468,4.387636159
1_ 08b08343__ mc-32-52,1, 08b08343_, mc-32-52,152,1030,1520,141,25116,0.009033,1.531623,0.004466,116.106705,177.831693,81.142694,18.888633,38.434777,12.865354,18.798513,10.097671,14.607516,7.263629,2.111179,2.044565,1.286907,5.554859,23715,0.321459,0.000926562,79.75294172,0.884618004,343.5603521,0.146823759,185.1729048,1294.488467,6.782968271,10.72807444,0.000314721,4.19892225,-0.167007636,0.91953373,4.911201213,55.02109327,1.795542677,4.074833928,0.905788673,1.546824024,0.02522082,0.782397273,0.869052902,0.015917681,1073.817925,0.011995473,1020.83903,0.08538007,1332.623727,0.000749716,2.2227E-06,0.594235719,22141.32393,0.012882202,0.330270521,0.187039036,0.007260127,2239.211319,0.00362936,1476.434291,154.0128149,3655674.877,5.51933E-07,1.13652E-08,3.61433E-05,0.023939188,4.546787475,29608.2705,2.878517211
1_ 08b08343__ mc-32-53,1, 08b08343_, mc-32-53,89,970,1503,141,204,0.000393,1.555228,0.000203,64.361623,100.096992,72.595615,10.23568,42.768653,10.55502,23.770494,10.111523,18.613037,8.222512,1.697402,1.799233,1.277088,3.900256,4702,0.422538,0.002468977,33.36320771,0.787681182,78.10379842,0.201285991,165.4728082,279.051986,5.838386864,9.107825603,0.000745127,3.603099084,-0.156566733,0.880353718,3.129682666,83.79361871,1.274920982,1.492581424,0.917874677,1.422015091,0.021201299,0.806926305,0.888579869,0.003629033,1237.309334,0.003187406,1164.024982,0.006033537,1598.011429,0.005402591,8.18503E-06,0.557318185,1829.649777,0.015437068,0.292150398,0.201366265,0.00243454,1859.199912,0.001155827,1094.959004,6.702103212,598456.1205,8.10145E-06,8.41779E-08,0.000287454,0.048135688,0.977678739,8492.841863,3.145234872
1_ 08b08343__ mc-32-54,1, 08b08343_, mc-32-54,127,1028,1511,141,2138,0.001876,1.426,0.000976,91.085884,129.888453,82.318931,20.036324,39.218677,12.834046,19.558955,10.557091,15.810187,7.695188,2.098973,2.005152,1.237111,5.206702,16495,0.316895,0.000841928,85.8419766,0.889665128,386.8419456,0.141674073,188.0590189,1461.525806,6.878010601,10.85383219,0.000302105,4.249040072,-0.17432548,0.9288345,4.851463245,62.24166508,1.718552381,3.561451905,0.916809304,1.519723093,0.018467199,0.805424702,0.880189644,0.01500249,1551.901609,0.010526773,1484.621804,0.121502724,1875.163918,0.000828349,1.41656E-06,0.612982925,5665.496624,0.011626792,0.350513057,0.245500163,0.005968363,2736.605225,0.003176436,1836.735788,40.19536687,1002697.633,2.54047E-06,1.97283E-08,0.00010967,0.034881329,1.36127629,28866.50945,5.835137009
1_ 08b08343__ mc-32-55,1, 08b08343_, mc-32-55,145,973,1513,141,1814,0.001454,1.580324,0.00078,83.836561,132.488925,76.116553,13.127036,39.671726,11.861838,21.373027,10.269244,17.389169,7.353829,1.91866,1.856159,1.2291,4.377239,9917,0.405421,0.001443129,54.37838158,0.794532805,131.6375581,0.170047138,173.2409401,472.1718508,6.252303702,9.894982564,0.000497578,3.931831452,-0.146635309,0.879618479,3.792011277,60.84280043,1.144740778,1.26839849,0.91033253,1.475886771,0.02399623,0.791409873,0.877903832,0.008560102,1019.569841,0.006877559,961.4547403,0.024420833,1305.959325,0.002564331,5.69648E-06,0.576966228,8205.661153,0.01492592,0.312597785,0.189915337,0.005122016,1812.939508,0.002527571,1132.497279,35.73482248,2182123.097,1.779E-06,3.41055E-08,9.4366E-05,0.032500818,2.408400117,14414.12506,2.494673695
1_ 08b08343__ mc-32-56,1, 08b08343_, mc-32-56,128,1003,1512,141,22,0.000019,1.14132,0.000016,96.957343,110.659375,78.811145,15.320732,40.38617,12.101507,21.830252,10.816101,18.299621,7.481895,1.951439,1.850009,1.192935,4.306709,12355,0.383327,0.001164856,61.51174655,0.841879613,193.3418601,0.16190327,178.5173466,711.8556939,6.497859977,10.25511032,0.000451335,4.014781538,-0.160730474,0.904341715,4.152220103,75.6716379,1.232366137,1.395828097,0.929735576,1.377813309,0.016002622,0.832506574,0.901707856,0.009810131,1693.610712,0.007076955,1614.152847,0.046691137,2074.728786,0.002621917,2.86989E-06,0.600996834,656.6988497,0.012719521,0.337676033,0.278326973,0.004445814,2452.536335,0.002312123,1583.148816,2.308341037,287521.1553,1.18288E-05,2.61344E-08,0.000210881,0.052153876,0.92742295,15259.52616,3.70775635
1_ 08b08343__ mc-32-57,1, 08b08343_, mc-32-57,98,1008,1517,141,608,0.000674,1.373683,0.000419,82.414373,113.211194,75.260459,12.129092,41.059421,11.448168,22.354371,10.321879,18.065303,9.044158,1.832964,1.836751,1.23742,4.166023,11022,0.376743,0.001645515,44.9460249,0.793401807,108.1869624,0.180505724,170.8642735,387.8018246,6.129932771,9.685257434,0.000581333,3.806943711,-0.14313629,0.86920003,3.705096007,71.72316213,1.037448227,0.756579817,0.925804254,1.39517636,0.016427657,0.823944727,0.897113119,0.013124692,1428.076645,0.00997022,1355.033994,0.049145258,1779.614444,0.002385923,2.93445E-06,0.576217823,557.9737108,0.013862927,0.311444975,0.245545124,0.004852525,2073.790049,0.002547077,1263.25171,7.294517643,142677.8764,1.44238E-05,3.47371E-08,0.000181782,0.055915384,1.430551569,10867.6351,2.195393606
1_ 08b08343__ mc-32-58,1, 08b08343_, mc-32-58,182,1037,1523,141,2787,0.003854,1.574852,0.002126,69.495763,109.445536,83.400541,20.236831,38.403186,13.115389,16.785081,9.972828,12.266932,6.261336,2.171709,2.287936,1.368319,6.79881,10620,0.312087,0.000776913,86.27280599,0.883484281,369.3761496,0.137713081,189.4029878,1391.231792,6.902325754,10.87433245,0.000296806,4.253953461,-0.178983403,0.933418018,4.611341056,61.37926887,1.571857469,3.116991648,0.922055519,1.476547041,0.016831482,0.816582796,0.887367478,0.021707444,1724.068415,0.015547724,1656.627385,0.125673996,2043.258389,0.001175729,1.90121E-06,0.62383942,1511.853136,0.01092846,0.362631203,0.272586827,0.006492925,2935.351752,0.003341332,1994.364151,15.98276056,256331.6965,8.43173E-06,3.04987E-08,0.000214607,0.042777489,0.738113527,29069.42912,10.41448877
